route_url,route_name,collection_id,panel_type,entity_id,stop_order,current_image,current_copy_source,expected_entity,expected_media_role,current_status,correction_required,notes
"/map?mode=resident&tab=map&collection=coffee-before-work","Coffee Before Work","coffee-before-work","walking_route_stop","priority-frost-tower","3","resolver","src/data/mapCollections.ts","Frost Tower","route_stop","resolver_review","manual_review",""
"/map?mode=resident&tab=map&collection=hotel-guest-arrival-route","Hotel Guest Arrival Route","hotel-guest-arrival-route","walking_route_stop","partner-hotel-van-zandt","1","resolver","src/data/mapCollections.ts","Hotel Van Zandt","route_stop","resolver_review","manual_review",""
"/map?mode=resident&tab=map&collection=hotel-guest-arrival-route","Hotel Guest Arrival Route","hotel-guest-arrival-route","walking_route_stop","partner-geraldines","2","/images/map-entities/attached/venues/geraldines-stage.jpeg","src/data/mapCollections.ts","Geraldine's","route_stop","verified","no",""
"/map?mode=resident&tab=map&collection=hotel-guest-arrival-route","Hotel Guest Arrival Route","hotel-guest-arrival-route","walking_route_stop","partner-stay-put","3","/images/map/entities/stay-put-rainey-patio.jpg","src/data/mapCollections.ts","The Stay Put","route_stop","verified","no",""
"/map?mode=resident&tab=map&collection=hotel-guest-arrival-route","Hotel Guest Arrival Route","hotel-guest-arrival-route","walking_route_stop","partner-bangers","4","/images/map-entities/attached/venues/bangers.jpg","src/data/mapCollections.ts","Banger's","route_stop","verified","no",""
"/map?mode=resident&tab=map&collection=route-downtown-art-walk","Downtown Art Walk","route-downtown-art-walk","discovery_route","","","resolver","src/data/civicDiscoveryNetwork.js","DAA","route_cover","audited","manual_review","Route has no explicit stop IDs in this registry"
"/map?mode=resident&tab=map&collection=route-waterloo-discovery","See Austin Differently","route-waterloo-discovery","discovery_route","","","resolver","src/data/civicDiscoveryNetwork.js","Waterloo Greenway + Fine Eyewear","route_cover","audited","manual_review","Route has no explicit stop IDs in this registry"
"/map?mode=resident&tab=map&collection=route-downtown-stories-walk","Downtown Stories Walk","route-downtown-stories-walk","discovery_route","","","resolver","src/data/civicDiscoveryNetwork.js","DANA","route_cover","audited","manual_review","Route has no explicit stop IDs in this registry"
"/map?mode=partner&tab=map&intent=activation&collection=route_brand_activation_shopping","Brand Activation Shopping Route","route_brand_activation_shopping","brand_activation_route_stop","perk-fine-eyewear-style-stop","1","resolver","src/data/brandActivationIntelligence.js","perk-fine-eyewear-style-stop","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_brand_activation_shopping","Brand Activation Shopping Route","route_brand_activation_shopping","brand_activation_route_stop","partner-heritage-boots","2","/images/map-entities/brand-heritage-boots/Boot-wars.jpg","src/data/brandActivationIntelligence.js","partner-heritage-boots","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_brand_activation_shopping","Brand Activation Shopping Route","route_brand_activation_shopping","brand_activation_route_stop","partner-yeti","3","/images/map-entities/brand-yeti/yeti-flagship-interior.jpg","src/data/brandActivationIntelligence.js","partner-yeti","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_brand_activation_shopping","Brand Activation Shopping Route","route_brand_activation_shopping","brand_activation_route_stop","partner-rivian","4","/images/imported/perks/rivian.png","src/data/brandActivationIntelligence.js","partner-rivian","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_brand_activation_shopping","Brand Activation Shopping Route","route_brand_activation_shopping","brand_activation_route_stop","perk-blu-dot-home-refresh","5","resolver","src/data/brandActivationIntelligence.js","perk-blu-dot-home-refresh","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_brand_activation_shopping","Brand Activation Shopping Route","route_brand_activation_shopping","brand_activation_route_stop","perk-cb2-home-refresh","6","resolver","src/data/brandActivationIntelligence.js","perk-cb2-home-refresh","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_move_in_home_refresh","Move-In + Home Refresh Route","route_move_in_home_refresh","brand_activation_route_stop","perk-blu-dot-home-refresh","1","resolver","src/data/brandActivationIntelligence.js","perk-blu-dot-home-refresh","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_move_in_home_refresh","Move-In + Home Refresh Route","route_move_in_home_refresh","brand_activation_route_stop","perk-cb2-home-refresh","2","resolver","src/data/brandActivationIntelligence.js","perk-cb2-home-refresh","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_move_in_home_refresh","Move-In + Home Refresh Route","route_move_in_home_refresh","brand_activation_route_stop","perk-inspired-closets-move-in","3","resolver","src/data/brandActivationIntelligence.js","perk-inspired-closets-move-in","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_move_in_home_refresh","Move-In + Home Refresh Route","route_move_in_home_refresh","brand_activation_route_stop","perk-fine-eyewear-style-stop","4","resolver","src/data/brandActivationIntelligence.js","perk-fine-eyewear-style-stop","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_hotel_guest_local_discovery","Hotel Guest Local Discovery Route","route_hotel_guest_local_discovery","brand_activation_route_stop","partner-fine-eyewear","1","/images/map-entities/brand-fine-eyewear/Oversized-Eyewear-1920w.webp","src/data/brandActivationIntelligence.js","partner-fine-eyewear","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_hotel_guest_local_discovery","Hotel Guest Local Discovery Route","route_hotel_guest_local_discovery","brand_activation_route_stop","civic-waterloo-greenway","2","resolver","src/data/brandActivationIntelligence.js","civic-waterloo-greenway","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_hotel_guest_local_discovery","Hotel Guest Local Discovery Route","route_hotel_guest_local_discovery","brand_activation_route_stop","partner-yeti","3","/images/map-entities/brand-yeti/yeti-flagship-interior.jpg","src/data/brandActivationIntelligence.js","partner-yeti","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_hotel_guest_local_discovery","Hotel Guest Local Discovery Route","route_hotel_guest_local_discovery","brand_activation_route_stop","partner-heritage-boots","4","/images/map-entities/brand-heritage-boots/Boot-wars.jpg","src/data/brandActivationIntelligence.js","partner-heritage-boots","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_rainey_resident_evening_loop","Rainey Resident Evening Loop","route_rainey_resident_evening_loop","brand_activation_route_stop","property-the-shore","1","resolver","src/data/brandActivationIntelligence.js","property-the-shore","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_rainey_resident_evening_loop","Rainey Resident Evening Loop","route_rainey_resident_evening_loop","brand_activation_route_stop","partner-hotel-van-zandt","2","resolver","src/data/brandActivationIntelligence.js","partner-hotel-van-zandt","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_rainey_resident_evening_loop","Rainey Resident Evening Loop","route_rainey_resident_evening_loop","brand_activation_route_stop","half-step","3","resolver","src/data/brandActivationIntelligence.js","half-step","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_rainey_resident_evening_loop","Rainey Resident Evening Loop","route_rainey_resident_evening_loop","brand_activation_route_stop","bangers","4","/images/map-entities/attached/venues/bangers.jpg","src/data/brandActivationIntelligence.js","bangers","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_rainey_resident_evening_loop","Rainey Resident Evening Loop","route_rainey_resident_evening_loop","brand_activation_route_stop","geraldines","5","/images/map-entities/attached/venues/geraldines-stage.jpeg","src/data/brandActivationIntelligence.js","geraldines","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_waterloo_weekend_civic_wellness","Waterloo Weekend Civic + Wellness Route","route_waterloo_weekend_civic_wellness","brand_activation_route_stop","civic-waterloo-greenway","1","resolver","src/data/brandActivationIntelligence.js","civic-waterloo-greenway","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_waterloo_weekend_civic_wellness","Waterloo Weekend Civic + Wellness Route","route_waterloo_weekend_civic_wellness","brand_activation_route_stop","discovery-waterloo-reflection-point","2","resolver","src/data/brandActivationIntelligence.js","discovery-waterloo-reflection-point","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_waterloo_weekend_civic_wellness","Waterloo Weekend Civic + Wellness Route","route_waterloo_weekend_civic_wellness","brand_activation_route_stop","discovery-golden-hour-waterloo","3","resolver","src/data/brandActivationIntelligence.js","discovery-golden-hour-waterloo","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_waterloo_weekend_civic_wellness","Waterloo Weekend Civic + Wellness Route","route_waterloo_weekend_civic_wellness","brand_activation_route_stop","partner-fine-eyewear","4","/images/map-entities/brand-fine-eyewear/Oversized-Eyewear-1920w.webp","src/data/brandActivationIntelligence.js","partner-fine-eyewear","route_stop","verified","no",""
"/map?mode=partner&tab=map&intent=activation&collection=route_downtown_dining_value","Downtown Dining Value Route","route_downtown_dining_value","brand_activation_route_stop","inkind-partner-layer","1","resolver","src/data/brandActivationIntelligence.js","inkind-partner-layer","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_downtown_dining_value","Downtown Dining Value Route","route_downtown_dining_value","brand_activation_route_stop","larry-guy-red-ash","2","resolver","src/data/brandActivationIntelligence.js","larry-guy-red-ash","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_downtown_dining_value","Downtown Dining Value Route","route_downtown_dining_value","brand_activation_route_stop","larry-guy-restaurant-francois","3","resolver","src/data/brandActivationIntelligence.js","larry-guy-restaurant-francois","route_stop","resolver_review","manual_review",""
"/map?mode=partner&tab=map&intent=activation&collection=route_downtown_dining_value","Downtown Dining Value Route","route_downtown_dining_value","brand_activation_route_stop","garage-bar","4","resolver","src/data/brandActivationIntelligence.js","garage-bar","route_stop","resolver_review","manual_review",""
